title,label,label_score
warga medan labuh timpa pohon jalan imam bonjol,non-clickbait,0
kafan bangkit pura pura mati utang,clickbait,1
suami barusan rumah istri masuk selingkuh crottt,clickbait,1
mahasiswa cipta alat ubah plastik bbm warganet awas tangkap dik,clickbait,1
52 juta terima bantu bpjs hapus iur bpjs naik,non-clickbait,0
truk angkut tanah timpa sigra 1 balita selamat,non-clickbait,0
awas kibar bendera kusut koyak luntur pidana,clickbait,1
rupiah merosot menko darwin kejut bilang,clickbait,1
agus nafsu lisa cium buka nananya eh laki laki udah minum obat kuat,clickbait,1
sakti banget bro saldo rp 0 transfer milyaran modus,clickbait,1
tan tangkap tani aceh lindung tani,non-clickbait,0
ibu tinggal tabrak mobil bocah bantu sapu jalan,clickbait,1
nikmat kopi susu bahaya intai,clickbait,1
jaga paspor hilang denda mahal ngurusnya ribet,clickbait,1
innalillahi asyik video call pinggir rel 2 emak emak sambar ka,clickbait,1
giur foto cewek medsos rela terbang korea endingnya lucu tragis,clickbait,1
intel kodim 1804 sorong tangkap oknum tni jual amunisi kksb opm,non-clickbait,0
maaf bu guru nggak makan beras rumah,clickbait,1
artis lebanon warga palestina monster bakar,clickbait,1
kepala tikam pisau driver ojol buang sampah motor lari begal kim 2,clickbait,1
jelas petinggi pln jokowi marah pergi,clickbait,1
keluarga mbah moen hrs imam sholat doa makam,non-clickbait,0
hiii lintah danau toba hidung turis nggak tarik,clickbait,1
gawat 50 surat utang negara milik asing menko darmin banting,clickbait,1
kristina gultom bantai suami tetangga kronologi sadis,clickbait,1
memek tetap waris budaya benda indonesia,clickbait,1
duarrr pengembala 19 kerbau tapteng tewas,clickbait,1
trending topic siswa smkn 7 medan adil polantas kabur,clickbait,1
hajab ah warga miskin bedah rumah pungli,clickbait,1
bajing loncat mabar resah kau lapor aja polisi gak takut,clickbait,1
polisi pecat tahu ngojek 8 anak jerat riba,clickbait,1
posting bantu siswa miskin guru honorer tuntut,clickbait,1
viral kendara rx king sungkur tendang maut polisi,clickbait,1
viral paskibra yatim ganti anak jabat bupati anak,clickbait,1
operasi patuh toba 2019 jaring 1828 langgar,non-clickbait,0
lolos hukum mati kaya bandar narkoba kalah sandiaga uno,clickbait,1
bule swedia ngaku simpan rp800 triliun bank mandiri,clickbait,1
sah beban hidup rakyat berat iur bpjs 100,clickbait,1
nekat putar razia kejar polisi,clickbait,1
jayapura cekam kantor kantor bakar warga sembunyi rumah,clickbait,1
update news selatan jawa ancam gempa dahsyat tsunami 20 meter,clickbait,1
banting tulang ojol pria histeris pulang rumah nyata pahit bikin bunuh,clickbait,1
mui sumut buka suara bolu meranti penuh syarat standar jamin halal,non-clickbait,0
peras modus tangkap narkoba 4 oknum polisi aman,non-clickbait,0
skenario tipu canggih warga medan hilang rp24juta,clickbait,1
fenomena payung awan puncak rinjani gerhana jelas ilmiah,clickbait,1
istri tetangga pakai baju seksi tugas linmas ken masuk,clickbait,1
perut tendang emak emak brayan bengkel begal warga laku,clickbait,1
semangat bu ani yudhoyono sutopo pulang,clickbait,1
coba coba psk langgan pertama suami,clickbait,1
ationg aniaya wartawan bebas lokasi judi aktif puasa,clickbait,1
jokowi prabowo sandi negarawan sejati,non-clickbait,0
jabat kemenpora fortuner gara gara pajero sport nggak kejar menteri,clickbait,1
aplikasi edit foto wajib smartphone,clickbait,1
pulang dengar suara desah enak pas rumah,clickbait,1
innalillahi pabrik mancis binjai bakar puluh jenazah gosong tumpuk,clickbait,1
milik manajer pabrik mancis bakar langkat,clickbait,1
duga korupsi kpu rp 12t lapor kpk rinciannya,clickbait,1
anak susul ibu pabrik sekolah tiada,clickbait,1
aku mantan kerja pabrik korek api pintu kunci nyuri,clickbait,1
wartawan korban beringas aparat aman pukul hapus rekam,clickbait,1
kapolri anggota nggak tangkap bos judi ationg,clickbait,1
tega pabrik minyak goreng medan pecat karyawan jelang lebaran,clickbait,1
surprise harga tiket jepang murah jakarta pekanbaru,clickbait,1
intip seru acara bukber usaha it baik indonesia,clickbait,1
innalillahi bu ani tinggal dunia moga husnul khotimah,clickbait,1
merinding makna tulis ustadz arifin ilham,clickbait,1
gebu gebu proyek rel medan aceh mangkrak,clickbait,1
miris nampak kondisi agung hercules,clickbait,1
kapoldasu ultimatum warga tanjung mulia nggak dokumen angkat kaki,clickbait,1
distro medan bobol maling jaket ojol ratus kaos gambar kartun lewong,clickbait,1
ppdb online manual ribet emak emak darah awak bang,clickbait,1
gubsu tempel larang terima parcel pagar rumah dinas,non-clickbait,0
perwira polisi tuduh brigjend tni nyuri hp prajurit tni turun,clickbait,1
lebaran 2 langkat macet parah 21km,clickbait,1
dinding air terjun longsor 3 warga marelan renang tewas,non-clickbait,0
tragedi bakar pabrik mancis sang hangus peluk anak,clickbait,1
2019 indonesia import ampas makan nila rp161 triliun,non-clickbait,0
minum teh hangat bayar rp1000 polisi ngamuk gue usir,clickbait,1
gubernur kalteng tembak edar narkoba,clickbait,1
tabrak kereta api kualanamu cewek medan lecet sikit,clickbait,1
awat honor staf bawaslu kompak nyabu kamar mayat,clickbait,1
5 niduri abg cantik pria dor duluan survey lokasi,clickbait,1
ngaku polisi ancam warga disabilitas pake pistol emak emak gemetar takut,clickbait,1
kronologis anak penggal kepala ayah putus nias,clickbait,1
ledak tabung gas hangus komplek rumah tni 121 kebun lada,non-clickbait,0
istri tua istri muda rebut waris suami pilih gantung,clickbait,1
pakai ilmu hitam 3 remaja hasil gasak 30 motor,clickbait,1
gawat sangking cemar air danau toba bikin anak autis,clickbait,1
tau curi ajar sergai bunuh perkosa emak emak,clickbait,1
dor laku curanmor badan nang ngompol,clickbait,1
pkb 10 nasdem 11 golkar ppp pdip pusing,clickbait,1
komplot rampok nyaru tugas leasing goni polres sergai,clickbait,1
ketik monyet cukur rambut google muncul foto jokowi pangkas biang,clickbait,1
sangking miskin nek amur jerit sakit lapar dera,clickbait,1
walhi 60 lahan indonesia asai investor,clickbait,1
cewek sma simalungun genjot 4 warung udah hamil lapor polisi,clickbait,1
si bodat serah perawan pacar teman gilir,clickbait,1
begal sadis medan tangkap daftar sepmor curi,clickbait,1
jalan tol kota medan dilaunching 3 rute,clickbait,1
cemburu istri istri gantung tali putus gagal mati deh,clickbait,1
nyamar emak emak daster polisi hasil tangkap begal sadis,clickbait,1
atur bikin ijazah sd smp negeri medan ditandatangani kasek,clickbait,1
krisis air bersih lebak luas 16 camat,non-clickbait,0
disbudpar kota malang panggil manajemen museum bentoel,non-clickbait,0
puskeshaji layan 471946 kunjung jamaah haji,non-clickbait,0
bottas serah incar gelar juara f1,non-clickbait,0
capim kpk calon komisioner wajib teken kontrak politik,non-clickbait,0
tumbang serbia argentina semi final fiba wold cup,non-clickbait,0
anggar dpr tambah rp 833 miliar,non-clickbait,0
hadap era digital ojk gandeng otoritas uang korsel,non-clickbait,0
lentera anak puji audisi purwokerto citra djarum,non-clickbait,0
thareq habibie sehat stabil,non-clickbait,0
desa rohingya myanmar hancur gedung perintah,non-clickbait,0
mpr haluan negara beda gbhn orde,non-clickbait,0
dagestan gunung pencil hasil tarung mma,non-clickbait,0
organda angkut umum revitalisasi,non-clickbait,0
jk surpres revisi uu kpk kirim dpr,non-clickbait,0
kuliah libur mahasiswa riau korban kabut asap,non-clickbait,0
keluarga rencana bawa habibie obat negeri,non-clickbait,0
wapres jk jenguk habibie rspad,non-clickbait,0
mulia,clickbait,1
dodi apresiasi dprd muba laksana tugas,non-clickbait,0
sandiaga respons gabung gerindra,non-clickbait,0
masinton kritik capim kpk lengkap data,non-clickbait,0
revisi buku didik bpip diskusi sejarawan,non-clickbait,0
indonesia terima tuding sebab asap malaysia,non-clickbait,0
tni bantu pln hindar blackout,non-clickbait,0
siswi smk kota bandung tusuk sekolah,non-clickbait,0
amat kontrak politik capim kpk bentuk intimidasi,non-clickbait,0
media turki rilis transkrip audio rinci bunuh khashoggi,non-clickbait,0
kabupaten bekas bersih,non-clickbait,0
aburizal sehat habibie pagi,non-clickbait,0
tni pln teken aman sistem ketenagalistrikan,non-clickbait,0
1017 kendara langgar ganjil genap,non-clickbait,0
ka rail clinic sambang wilayah banyumas,non-clickbait,0
batan pasok daya pltn mobil listrik ramah lingkung,non-clickbait,0
manchester city skuat mahal eropa,non-clickbait,0
jonan tegur pln blackout,non-clickbait,0
anak yatim,clickbait,1
fahri harap partai gelora resmi deklarasi tahun,non-clickbait,0
kemenhub evaluasi tarif ojek daring waktu bulan,non-clickbait,0
gunung slamet status waspada,non-clickbait,0
kadishub luas ganjil genap turun polusi,non-clickbait,0
kivlan jalan sidang milik senpi ilegal pn jakpus,non-clickbait,0
pemkab purwakarta ketat awas kerja migran,non-clickbait,0
habibie isu tinggal adik ulah iseng,non-clickbait,0
lam parlemen asing campur urus hong kong,non-clickbait,0
hiu paus tutul dampar pantai lumajang,non-clickbait,0
jk poin revisi uu kpk tuju perintah,non-clickbait,0
garuda panggil sriwijaya air copot direktur utama,non-clickbait,0
kemendes promosi kopi nusantara sail nias 2019,non-clickbait,0
kabar gabung partai gelora fahri,clickbait,1
investasi timur tengah rendah bkpm bentuk komisi,non-clickbait,0
arief poyuono revisi uu kpk tolak,non-clickbait,0
utang lunas 4 poin biar uang aman,clickbait,1
tidur siang 1 2 minggu kurang serang jantung,non-clickbait,0
investor oki urus izin daerah sulit bupati raja,non-clickbait,0
desa peran sentra produksi tani pangan,non-clickbait,0
mantan sekutu erdogan bentuk partai saing,non-clickbait,0
latih persib putar otak akal krisis striker lap,non-clickbait,0
batas gaji main liga spanyol barca rp 10 madrid 99,non-clickbait,0
pertamina pasti kesiap pasok avtur bijb kertajati,non-clickbait,0
jokowi janji palapa ring timur selesai tahun,non-clickbait,0
hut 30 bri agro sedia hadiah ratus juta rupiah,non-clickbait,0
jk dewan awas anggap rugi kpk,non-clickbait,0
selundup 74 ekor burung dokumen gagal,non-clickbait,0
gaspol cyberjeck operasi indonesia,non-clickbait,0
bakar hutan paksa ratus warga australia ungsi,non-clickbait,0
dukung alir ribu dosen tolak revisi uu kpk,non-clickbait,0
bus tabrak motor tinggal sragen,non-clickbait,0
rumours over habibies passed away just hoax,non-clickbait,0
polisi ancam keluar red notice veronica koman,non-clickbait,0
cucu anak damping habibie rumah sakit,non-clickbait,0
maki semangat revisi uu kpk tegak hukum,non-clickbait,0
tawar ponsel lipat out of the box usaha tantang samsung huawei,clickbait,1
jokowi tuju usul mekar wilayah papua,non-clickbait,0
kompensasi blackout pln cair begni cek,clickbait,1
iur bpjs rs siap ruang rawat,non-clickbait,0
produk high end trio legion lenovo baru,clickbait,1
enam tahun miliarder derma rahasia,clickbait,1
massa pro kontra revisi uu kpk datang gedung dpr ri,non-clickbait,0
ihsg prediksi 6650 tahun,non-clickbait,0
art tinggal gigit anjing polisi periksa enam saksi,non-clickbait,0
ibas pimpin bekal caleg pilih demokrat,non-clickbait,0
hamdan zoelva bj habibie komunikasi,non-clickbait,0
spanyol menang sergio ramos tampil 200,non-clickbait,0
aplikasi gocar instant dukung bandara smart airport,non-clickbait,0
bea cukai parepare gelar donor darah,non-clickbait,0
jokowi janji bangun istana presiden papua,non-clickbait,0
grup uang korsel guyur rp35055 miliar indonesia,non-clickbait,0
trump tensi india pakistan reda,non-clickbait,0
televisi 4k gratis kaya asia,clickbait,1
pejetski indonesia juara p1 aquacross amerika,non-clickbait,0
survei rk uu nilai bawa jabar,non-clickbait,0
uu ban serep emil sila nilai,non-clickbait,0
smp labschool cibubur gelar pesantren tsar ashabul kahfi,non-clickbait,0
anies kondisi sehat habibie berat,non-clickbait,0
malaysia tawar bantu padam bakar hutan indonesia,non-clickbait,0
pantai mustika jadi sentra kuliner lobster,non-clickbait,0
barapa bayar khabib nurmagomedov kalah poirier,clickbait,1
curi mobil dinas emil duga indikasi,non-clickbait,0
pimpin inovatif jeff bezos vs elon musk juara,clickbait,1
kabut asap ganggu terbang bandara banjarmasin,non-clickbait,0
anis fahri hamzah gabung partai gelora,non-clickbait,0
perang narkoba guatemala kirim 2000 tentara batas,non-clickbait,0
dt peduli laznas chevron gelar thibbun nabawi,non-clickbait,0
trump tolak datang ungsi korban badai bahama,non-clickbait,0
nissan terra note adopsi teknologi power,clickbait,1
bea cukai aman vape ilegal wonosobo,non-clickbait,0
uni eropa bantu ekonomi kuba,non-clickbait,0
mahasiswa papua lapor duga teror ular,non-clickbait,0
sleman terap voting pilkades serentak 2020,non-clickbait,0
kualitas udara buruk jambi panjang libur sekolah,non-clickbait,0
krisis global sentimen negatif gera ihsg,non-clickbait,0
sinergi bumn hadir provinsi pulau bangka belitung,non-clickbait,0
jet pribadi 5 aset mahal milik mark zuckerberg,clickbait,1
asap pekanbaru pekat jarak pandang 800 meter,non-clickbait,0
qatar bangun gaza palestina rp 420 miliar bulan,non-clickbait,0
jack ma pensiun ganti,clickbait,1
kondusif 6 daerah papua akses internet,clickbait,1
mandiri sekuritas catat imbal hasil pasar sun 10 persen,non-clickbait,0
imf timbang kandidat tunggal kristalina georgieva,non-clickbait,0
buntut sanksi as iran kaya uranium,non-clickbait,0
pemkab bekas bentuk forum tangan sampah sungai,non-clickbait,0
tahan perempuan palestina penjara israel tingkat,non-clickbait,0
dprd target wagub pilih tahun,non-clickbait,0
ceo big hit lagu populer bts,clickbait,1
hadap ferguson khabib nurmagomedov,clickbait,1
gubernur saran bentuk asrama nusantara,non-clickbait,0
harga batu bara acu september 6579 dolar as ton,non-clickbait,0
teknik plating harap dongkrak jual perak,non-clickbait,0
tim davis indonesia lawan selandia,non-clickbait,0
bangun olah sampah sunter november 2019,non-clickbait,0
guru siswa mtsn 1 bogor raih harga pramuka,non-clickbait,0
daftar 11 usaha indonesia baik asia pasifik,clickbait,1
cegah resesi ojk tindak atas sektor uang,non-clickbait,0
otw nikah novel asma nadia jodoh,clickbait,1
indosat lelang 3100 unit menara dana segar,non-clickbait,0
kemenkes picu tinggi angka mati haji 2019,non-clickbait,0
perang dagang ekspor taiwan tumbuh,non-clickbait,0
agustus 2019 19 psn nila rp 877 triliun rampung,non-clickbait,0
arab saudi kaya uranium saing iran,non-clickbait,0
investor malaysia lirik bisnis wisata mataram,non-clickbait,0
waspada kualitas udara bahaya,clickbait,1
juventus tarik lepas douglas costa,non-clickbait,0
ekspor cina turun tajam,non-clickbait,0
agustus israel tahan 470 warga palestina,non-clickbait,0
amat tolak revisi uu kpk tentang konstitusi,non-clickbait,0
de bruyne motor belgia bekuk skotlandia 4 0,non-clickbait,0
soundrenaline 2019 panggung kolaborasi mocca ardhito,non-clickbait,0
india sedia turun bea produk olah sawit ri,non-clickbait,0
pdip ketua fraksi dprd karanganyar,non-clickbait,0
samik ibrahim ulama mang pemrotes perintah kolonial,non-clickbait,0
kemarau situ ciburuy susut 1 meter,non-clickbait,0
isi kosong sesi latih persib andal main 20,non-clickbait,0
puwakarta antisipasi bencana jelang musim hujan,non-clickbait,0
ponpes daarul mukhlishin produksi sabun cantik,non-clickbait,0
korut lanjut runding denuklirisasi as,non-clickbait,0
siswa smp birrul walidain deklarasi papua,non-clickbait,0
ketua icmi beda politik indonesia pecah,non-clickbait,0
christian eriksen incar utama real madrid tahun,non-clickbait,0
israel tuding iran kembang senjata nuklir,non-clickbait,0
lampu lintas purwakarta mati,clickbait,1
menristekdikti cari industri kembang mobil listrik,non-clickbait,0
palangka raya waspada tingkat ispa,non-clickbait,0
pakistan tangkap 22 unjuk pro merdeka kashmir,non-clickbait,0
fung purwokerto fasilitas bagus bulu tangkis,non-clickbait,0
mobil dinas hilang pemprov jabar tingkat aman,non-clickbait,0
keren bekas ajak milenial gemar aji mtq,clickbait,1
mukim bantaran ciliwung bogor pilot project kota kumuh,non-clickbait,0
13 lapak dagang tasik bakar,non-clickbait,0
polda riau bongkar dagang manusia medsos,non-clickbait,0
ironis derita hiv tasik,clickbait,1
ulama sayang agenda politik sumpah alquran,non-clickbait,0
sby bicara satu majemuk indonesia,non-clickbait,0
polda papua benar tangkap ketua bem fisip uncen,non-clickbait,0
kota padang anggar rp 4 miliar bencana,non-clickbait,0
pilih capim kpk dpr frekuensi pansel,non-clickbait,0
kawasan hutan gunung walat sukabumi bakar,non-clickbait,0
kerja butuh tambang australia otomatisasi marak,clickbait,1
nishino rahasia liga thailand bocor,non-clickbait,0
pemkab dharmasraya ingat maritim nasional,non-clickbait,0
perintah sedia rp 100 baik fasum papua,non-clickbait,0
wenger sesal gagal boyong messi arsenal,non-clickbait,0
susy susanti bulu tangkis butuh regenerasi,non-clickbait,0
300 juta muslim radikal kampus melbourne islamofobia,clickbait,1
gerindra putus pradi calon wali kota depok 2020,non-clickbait,0
doa sembuh bj habibie alir,non-clickbait,0
suku manokwari deklarasi damai,non-clickbait,0
produksi garam nasional milik skala ekonomi masif,non-clickbait,0
menkeu revisi pph pribadi untung masyarakat tengah,non-clickbait,0
awas puluh notaris abal abal liar sragen,clickbait,1
bakar pasar mebel rugi puluh juta rupiah,non-clickbait,0
eric bailly kuat mu,non-clickbait,0
esemka yakin saing pasar otomotif domestik,non-clickbait,0
tahan imbang kroasia azerbaijan kantong poin perdana,non-clickbait,0
afghanistan seru talib terima gencat senjata,non-clickbait,0
menteri panrb universitas cetak generasi unggul,non-clickbait,0
kenal saus cabai kualitas,clickbait,1
de gea selang panjang kontrak mu,non-clickbait,0
bnpb ubah kawasan rawan bencana potensi wisata,non-clickbait,0
bastoni inter mil jaya asuh conte,non-clickbait,0
pala sulut ekspor italia,non-clickbait,0
antropolog indonesia tolak lemah kpk,non-clickbait,0
trump bicara talib mati,non-clickbait,0
menkeu data sehat masyarakat baik,non-clickbait,0
damai israel palestina nilai sulit capai,non-clickbait,0
koperasi putus rantai tengkulak calo,non-clickbait,0
belanda cukur estonia 4 0 wijnaldum cetak gol,non-clickbait,0
anies segar jakarta geliat seni budaya,non-clickbait,0
puan industri spa tingkat ekonomi lokal,non-clickbait,0
pakar revisi uu kpk kembali tuju kpk bentuk,non-clickbait,0
kemenhub efektif kelola subsidi angkut laut,non-clickbait,0
tips sukses selenggara event,clickbait,1
sby the winner takes it all cocok politik,non-clickbait,0
pkb wakil pimpin dprd sidkon ketua fraksi,non-clickbait,0
keras jurnalis polisi hong kong tingkat,non-clickbait,0
mahasiswa umm kampanye diet plastik,non-clickbait,0
pemprov jabar dorong transportasi juara,non-clickbait,0
imbas perang dagang perban selektif salur kredit,non-clickbait,0
bpip usul buku didik sejarah revisi,non-clickbait,0
rusia prancis tahan sepakat nuklir iran,non-clickbait,0
agen jorginho setia chelsea,non-clickbait,0
mui palu peran tokoh agama krusial keras gender,non-clickbait,0
usut tuntas lempar ular asrama papua,non-clickbait,0
wiranto anjur tni polri anak asuh mahasiswa papua,non-clickbait,0
bor johnson capai sepakat brexit,non-clickbait,0
bendung martinez puji matang main belgia,non-clickbait,0
rafael nadal pensiun rekor grand slam,non-clickbait,0
unpam malaysia antisipasi revolusi industri teknologi,non-clickbait,0
regulator as ingat utang usaha risiko pasar,non-clickbait,0
lokasi kota bebas karhutala,clickbait,1
perintah inggris resmi beku parlemen pekan,non-clickbait,0
fasilitator rz tim susun rkp desa daya sukadalam,non-clickbait,0
ahy demokrat dukung perintah jokowi,non-clickbait,0
bea cukai makasar bnn kejar selundup ganja,non-clickbait,0
depay cetak gol tampil 50 belanda,non-clickbait,0
korut tembak proyektil kenal,non-clickbait,0
visa progressif umrah kurang 2000 riyal 300 riyal,non-clickbait,0
kabut asap kota pontianak pekat,non-clickbait,0
luas ganjil genap catat 1904 langgar,non-clickbait,0
masjid agung prancis upaya telusur jejak islam arab,non-clickbait,0
bea cukai kuat sinergi pemprov malu,non-clickbait,0
polisi sulit telusur duga teror ular asrama papua,non-clickbait,0
polres padang pariaman tangkap pemuda edar sabu,non-clickbait,0
ruu lindung data pribadi solusi atas fintech ilegal,non-clickbait,0
4 usaha taksi online besar dunia gojek urut,clickbait,1
kualitas udara palembang sehat,non-clickbait,0
polisi tanjung pinang tangkap 3 warga bakar lahan,non-clickbait,0
bea cukai riah roadshow jelajah antikorupsi,non-clickbait,0
seger budiarjo plt dirut ptpn iii,non-clickbait,0
jenguk habibie sby batal buka bekal caleg pilih,non-clickbait,0
mui bunuh perkosa gadis badui binatang,non-clickbait,0
cetak gol gawang estonia babel senang,non-clickbait,0
wagub sulsel unhas mudah hafidz,non-clickbait,0
belanja daring tengah malam ganggu sehat mental,clickbait,1
iaea jelas iran jejak uranium,non-clickbait,0
operasi prostat pria temu gantung,clickbait,1
sby jenguk habibie rspad,non-clickbait,0
pln jatim luncur kuliner ramah lingkung banyuwangi,non-clickbait,0
anies baswedan doa bj habibie sehat,non-clickbait,0
bea cukai kudus gagal edar 280 ribu rokok ilegal,non-clickbait,0
golkar juang kursi ketua mpr,non-clickbait,0
stadion manah proses renovasi 99 rampung,non-clickbait,0
dukung ekspor bea cukai sumbagtim raih harga,non-clickbait,0
iur bpjs bandung kaji opsi asuransi sehat,non-clickbait,0
mpr ri niat kembali gbhn orde,non-clickbait,0
mimpi komikus nama simak kiat,clickbait,1
mentalitas kuat italia tahan rekor sempurna,non-clickbait,0
serta mandiri sebab defisit bpjs sehat,clickbait,1
saran taksi daring bebas ganjil genap,clickbait,1
dear guna iphone laku langkah hindar 25 ribu ponselmu,clickbait,1
391 jamaah haji kloter 7 aceh,non-clickbait,0
rusia janji dukung infrastruktur kota ri,non-clickbait,0
jk revisi uu kpk evaluasi,non-clickbait,0
anies klaim guna kendara umum capai juta,non-clickbait,0
bea cukai jakarta izin plb pt puninar jaya,non-clickbait,0
tuju trump bos microsoft bela huawei,clickbait,1
jk kpk badan awas,non-clickbait,0
dinkes pontianak imbau anak anak konsumsi es,non-clickbait,0
lajang beli rumah perhati rambu rambu,clickbait,1
klinsmann level timnas jerman,non-clickbait,0
bea cukai sorong aman paket benih tanam izin,non-clickbait,0
ranocchia inter mil raih trofi,non-clickbait,0
gocar resmi operasi bandara soekarno hatta,non-clickbait,0
jamin sehat perhati,non-clickbait,0
truk guling tanjak emen tinggal,non-clickbait,0
camat bekas rawan konflik etnis,non-clickbait,0
tisik mudah dapat racik miras oplos tasik,non-clickbait,0
antisipasi bakar lokasi padat duduk,clickbait,1
peduli anak pemkab lingga ingat han 2019 pantai,non-clickbait,0
james harap tampil maksimal madrid musim,non-clickbait,0
iur bpjs ridwan kamil timbang asuransi swasta,non-clickbait,0
amikom computer club juara compfest ui,non-clickbait,0
pensiun jack ma ogah foya foya laku,clickbait,1
dewan ham pbb bahas sengketa kashmir,non-clickbait,0
tradisi unik 10 muharram nunukan beli perkakas dapur,non-clickbait,0
17 ribu dampak topan faxai bandara tokyo,non-clickbait,0
jamaah haji sakit saudi rawat haji,non-clickbait,0
kemenpar optimistis pariwisata sumbang devisa besar 2019,non-clickbait,0
demokrat ambil sikap revisi uu kpk,non-clickbait,0
polda jatim telusur transaksi uang veronica koman,non-clickbait,0
4 korban cipularang sulit identifikasi polisi laku periksa dna,non-clickbait,0
jokowi produk mebel manfaat perang dagang,non-clickbait,0
ratus kilo sampah timbun pantai gold coast,non-clickbait,0
hambat bangun destinasi super prioritas,clickbait,1
gip inisiasi gera indonesia dermawan,non-clickbait,0
polisi sita sajam geledah asrama jayapura,non-clickbait,0
jamaah lansia risti damping,non-clickbait,0
suarez messi latih pisah skuat barca,non-clickbait,0
tinggal suami wafat suyanti usaha perabot rumah tangga,non-clickbait,0
gajah ngamuk festival agama sri lanka 18 luka,non-clickbait,0
polemik kpai audisi umum beasiswa bulu tangkis ganggu,non-clickbait,0
uang rp 18 miliar hilang halaman kantor gubernur sumut,non-clickbait,0
menkumham cabut paspor veronica koman sesuai atur,non-clickbait,0
umat islam peran buat kertas,non-clickbait,0
harga daging ayam purwakarta fluktuasi,non-clickbait,0
kering gempa bakar dominasi bencana sukabumi,non-clickbait,0
batan pltn atas elektrifikasi kalbar,non-clickbait,0
tan cepat tingkat luas tanam,non-clickbait,0
bukuubocah gairah minat baca rumah ajar juara,non-clickbait,0
dpr bantah kontrak politik ganggu independensi capim kpk,non-clickbait,0
atas kabut asap indonesia malaysia rencana hujan buat,non-clickbait,0
southgate bicara laga vs kosovo rotasi main,non-clickbait,0
festival konstitusi antikorupsi mpr gelar diskusi,non-clickbait,0
visa umrah bayar himpuh uang pikir,non-clickbait,0
adhin fauzi baadilah tampil bromance film hayya,non-clickbait,0
ishlah kunci urus anak yatim alquran,non-clickbait,0
anugerah syariah republika asr gelar,non-clickbait,0
uas ajak masyarakat doa sembuh habibie,non-clickbait,0
chris apresiasi semangat serta audisi umum bulu tangkis,non-clickbait,0
dishub jabar cek lampu lalin mati purwakarta,non-clickbait,0
thareq habibie titip doa ayah,non-clickbait,0
pakar politik revisi uu kpk bentuk bohong publik,non-clickbait,0
rspad umum kondisi habibie selasa 1800 wib,non-clickbait,0
dinkes batam imbau warga waspada kabut asap,non-clickbait,0
festival garis imaginer gelar pekan,non-clickbait,0
kendara libat tabrak untun cipularang,non-clickbait,0
kenal umar khayyam sair saintis sia,non-clickbait,0
panjang kontrak gaji de gea sama gaji pogba,non-clickbait,0
pln kompensasi blackout rp 800,non-clickbait,0
2 hercules mahasiswa papua kampus,non-clickbait,0
musaadah charity resmi komplek huntara donggala,non-clickbait,0
bpom ingat bahaya hoaks produk pangan farmasi,non-clickbait,0
90 ekor sapi mati akibat jembrana mukomuko,non-clickbait,0
ramos pintu real madrid buka pogba,non-clickbait,0
mufidah jusuf kalla buka rakernas dekranas 2019,non-clickbait,0
bappenas surplus neraca jasa pariwisata tip,non-clickbait,0
luka seru asosiasi sepak bola lawan rasisme,non-clickbait,0
demokrat bantu perintah jokowi maruf,non-clickbait,0
jk potensi rugi negara kpk awas,non-clickbait,0
januari 2020 psg spurs buru dybala,non-clickbait,0
kota layak anak,clickbait,1
260 mahasiswa 46 guru tinggi magang pln,non-clickbait,0
bnn depok pramuka berantas narkoba,non-clickbait,0
emis cinta,clickbait,1
mantan dirut petral duga terima suap 29 juta dolar as,non-clickbait,0
jk rowling isyarat harry potter and the cursed child 2,non-clickbait,0
polisi periksa tum fpi saksi duga makar besok,non-clickbait,0
bawaslu parpol buka akses rekrutmen cakada,non-clickbait,0
persija waspada kompak persipura jayapura,non-clickbait,0
mobil motor celaka untun lenteng agung,non-clickbait,0
smp sma ar rohmah putri gelar overseas malaysia singapura,non-clickbait,0
disdik sge beasiswa siswa,non-clickbait,0
blackout pln tunggu hasil investigasi bareskrim,non-clickbait,0
dishub sila warga masuk angkut umum,non-clickbait,0
kemenkes dorong vape revisi pp 1092012,non-clickbait,0
dpr respons perintah sepakat revisi uu kpk,non-clickbait,0
alas bukalapak laku mangkas karyawan,clickbait,1
polda metro kawal supoter thailand,non-clickbait,0
yohana salah audisi bulu tangkis,non-clickbait,0
tim basket mahasiswa diy tampil pomnas 2019,non-clickbait,0
selandia lawan sebar konten terorisme medsos,non-clickbait,0
kpk cegah politikus golkar melchias mekeng negeri,non-clickbait,0
bupati anas ppni kolaborasi sehat usaha wisata warga,non-clickbait,0
ganjil genap nilai dampak tumpang mrt,non-clickbait,0
knks inisiasi peta jalan fintech syariah,non-clickbait,0
thareq habibie idap sakit jantung muda,non-clickbait,0
kemenhub gandeng operator tol ketat awas truk,non-clickbait,0
kemendes pdtt godok atur musyawarah desa,non-clickbait,0
kemendikbud bagi 175 juta gawai sekolah,non-clickbait,0
buya syafii wenang komisi iii dpr,non-clickbait,0
blokir internet jayawijaya mimika cabut,non-clickbait,0
bakar lahan najam paser utara tingkat,non-clickbait,0
suporter thailand kecewa sugbk sepi suporter indonesia,non-clickbait,0
thailand tahan imbang indonesia babak,non-clickbait,0
narasi buku sejarah tunjuk percaya bangsa,non-clickbait,0
habibie jenguk batas,non-clickbait,0
warga wonogiri tinggal bakar pekarang rumah,non-clickbait,0
