title,label,label_score
hadap revolusi industri 40 ubl tuan rumah eecsi 2019,non-clickbait,0
pasal hina presiden amat pasal subversif bungkam kritik rakyat,non-clickbait,0
pajak progresif tanah hapus sri mulyani ajar,non-clickbait,0
babak liverpool gempur napoli skor kuat,non-clickbait,0
kenal mobil kancil operasi jalan protokol,non-clickbait,0
kenal mobil kancil ridwan kamil sesuai butuh warga,non-clickbait,0
tatap seri 6 sepang balap ahrt optimistis podium,non-clickbait,0
jual tiket konser shawn mendes jakarta buka,non-clickbait,0
harga minyak mentah dunia tipis alami turbulensi,non-clickbait,0
si seksi duga bos bunuh bayar el chapo tewas ranjang kasih,clickbait,1
limpah kejar jaksel kris hatta,non-clickbait,0
aktor skotlandia touring motor listrik,non-clickbait,0
bnn musnah 631 kg ganja hasil ungkap 2,non-clickbait,0
pks pasal hina presiden pasal karet,clickbait,1
warga palembang aku rumah hirup asap,non-clickbait,0
bencana asap bakar hutan coreng diplomasi sawit indonesia,non-clickbait,0
hasil tanding liga champions rabu 1892019,clickbait,1
menpora mundur jokowi cepat cari ganti imam nahrawi,non-clickbait,0
hujan angin pohon tumbang rusak puluh rumah mobil bogor,non-clickbait,0
ratu grand slam martin hingis daulat legenda final wta,non-clickbait,0
bahas respons iran menlu as sambang arab saudi,non-clickbait,0
arab saudi houthi ancam serang uea,non-clickbait,0
sale cokelat lebak butuh akses pasar,non-clickbait,0
kutip ucap presiden soekarno sri mulyani ingat ribu lulus stan,non-clickbait,0
liverpool sungkur markas napoli,non-clickbait,0
anies baswedan masalah anggota dprd gadai sk bank dki,non-clickbait,0
hina presiden ancam 5 tahun penjara,non-clickbait,0
apel ikada anies dki satu provinsi ingat rutin,non-clickbait,0
liga europa 20192020 ajang bukti phil jones,clickbait,1
pulang yasinan keluarga erwin tewas simbah darah jalinsum,non-clickbait,0
trump jatuh sanksi iran waktu 48 jam,non-clickbait,0
land rover defender tahan konde alas,clickbait,1
3082 titik panas deteksi wilayah asean waspada sebar asap,non-clickbait,0
rencana judicial review uu kpk mk margarito,non-clickbait,0
berkas aniaya p21 kris hatta limpah kejat,non-clickbait,0
amfibi besar dunia temu teliti london,non-clickbait,0
ihsg prediksi kuat pilih 6 saham,clickbait,1
anwar ibrahim kira ganti mahathir mei 2020,non-clickbait,0
duel ulang ksi vs log paul tonton tahun,non-clickbait,0
final french open istirahat operasi tangan,clickbait,1
operasional tinggi guantanamo penjara mahal dunia,non-clickbait,0
dewan awas kpk saran hukum jujur mencla mencle,non-clickbait,0
amat sadap malaikat mesti atur,non-clickbait,0
organda tolak surat edar bph migas distribusi solar,non-clickbait,0
10 usaha gaji tinggi dunia tahun 2019,clickbait,1
trump perang iran opsi pamungkas,non-clickbait,0
china open anthony ginting ogah beban status juara tahan,non-clickbait,0
remaja swedia aktivis iklim desak kongres as tindak,non-clickbait,0
mantan momok kalah real madrid,clickbait,1
politikus cenderung dukung munas golkar,non-clickbait,0
rapat rdg bi tunggu pasar kurs rupiah potensi lemah,non-clickbait,0
kpk tiada,non-clickbait,0
kota ramah sepeda,non-clickbait,0
the fed pangkas suku bunga 25 basis poin,non-clickbait,0
panja dpr terima masuk icmi ruu hapus keras seksual,non-clickbait,0
cukai rokok 23 indonesia rentan rokok ilegal,non-clickbait,0
preview manchester united vs astana lawan imbang,non-clickbait,0
tanding iphone 11 google pamer pixel 4,non-clickbait,0
mendiang michael jackson superkaya sisa utang,clickbait,1
dewan awas timbul matahari kembar kpk,clickbait,1
jadwal matchday 1 kualifikasi grup liga europa kamis jumat 19 2092019,non-clickbait,0
dpd rekomendasi 15 nama calon anggota bpk,non-clickbait,0
pasal zina rukhp indonesia risiko penjara juta,non-clickbait,0
gelar business matching japnas yend indonesia jajak pasar asean,non-clickbait,0
pochettino bobol babak kecewa,non-clickbait,0
hambat investasi sofyan djalil batal rencana pajak progresif tanah,non-clickbait,0
film bebas bawa tonton nostalgia era 1990 an,non-clickbait,0
hasil liga champions kamis 1992019 wib sukses bayern city,non-clickbait,0
gandeng privyid investree tanda tangan digital,non-clickbait,0
transaksi trade expo indonesia 2019 target capai usd172 miliar,non-clickbait,0
sepakat ruang kosong median jalan kalimalang taman,non-clickbait,0
google assistant suara 9 bahasa,non-clickbait,0
pegawai transjakarta temu simbah darah tangan rscm,non-clickbait,0
daniel dubois rebut gelar best young boxer 2019,non-clickbait,0
dukung revisi uu kpk massa mahasiswa pisah hukum politik,non-clickbait,0
ekspansi asia tenggara harap universal music group,clickbait,1
mld jazz project lahir deret musisi jazz,non-clickbait,0
bonucci malu juventus gagal menang bola mati,non-clickbait,0
hasil riset bukti alkohol basmi ribu tikus,non-clickbait,0
iluni fh ui nilai kesah revisi uu kpk gesa gesa,non-clickbait,0
cristiano ronaldo bosan,clickbait,1
babak penalti kane warna unggul tottenham olympiacos,non-clickbait,0
cukai rokok kretek mesin naik lipat,non-clickbait,0
zaman now nggak jkn kis,clickbait,1
psg dominan buruk madrid paris,non-clickbait,0
cegah tuju ilegal kemendag terbit atur dagang emas digital,non-clickbait,0
pico by crystal terobos dunia cantik,non-clickbait,0
vanuatu bawa isu papua dewan ham pbb indonesia,clickbait,1
jimmy simanjuntak tekad bawa akpi marwahnya,non-clickbait,0
oppo pamer teknologi isi baterai handphone cepat dunia,non-clickbait,0
susun main paris saint germain vs real madrid debut hazard,non-clickbait,0
bk sesal protes senator kesah tatib dpd,non-clickbait,0
bomber tu 160 rusia cegat jet jet tempur 5 negara baltik,non-clickbait,0
kronologi baku tembak tni polri ksb opm tewas 3 warga,non-clickbait,0
arab saudi 25 drone rudal hantam kilang minyak aramco,non-clickbait,0
ombudsman minim informasi kait potong kabel optik,non-clickbait,0
rini dorong bumn bangun infrastruktur madagaskar,non-clickbait,0
tumbuh 10 cm tanduk setan kepala pria india operasi,clickbait,1
saudi bukti salah iran serang kilang minyak,non-clickbait,0
valbuena buyar menang tottenham,non-clickbait,0
raih harga anies jakarta kembang kota layak anak,non-clickbait,0
kering tan upaya mitigasi,non-clickbait,0
benq solusi sistem broadcast generasi baru kampus,non-clickbait,0
dpr presiden anggar bakar hutan,non-clickbait,0
uu pas atur dpr awas eksternal lapas,non-clickbait,0
ungsi kurdi irak buang alquran toilet masjid jerman,non-clickbait,0
jet tempur saudi lapor bombardir milisi pro iran suriah,non-clickbait,0
jelang umum suku bunga ihsg prediksi reli,non-clickbait,0
kalah milu netanyahu batal hadir sidang umum pbb,non-clickbait,0
babak angel maria bikin madrid derita markas psg,non-clickbait,0
realme pilih brand populer shopee 99 super shopping day,non-clickbait,0
bisnis coffe to go kopikocok imara buka mitra,non-clickbait,0
jaguar land rover defender mobil tualang abad 21,non-clickbait,0
fachry ali pindah kota era post java,non-clickbait,0
uu masyarakat revisi baik manajemen lapas tantang,non-clickbait,0
sabar tua urus bayi kembar 5 nama,clickbait,1
tetap sangka menpora,non-clickbait,0
status asn pegawai kpk netral,non-clickbait,0
bnpb teknik modifikasi cuaca hasil turun hujan riau,non-clickbait,0
jelang lawan astana lini manchester united pincang,non-clickbait,0
saudi payung perisai rudal serang kilang minyak akurat,non-clickbait,0
interaksi ajar ajar platfrom digital luncur,non-clickbait,0
kaum milenial waspada agenda sembunyi revolusi industri 40,non-clickbait,0
proyek distribusi gas jawa tengah prioritas,non-clickbait,0
industri asuransi optimistis kembang pasar jkn,non-clickbait,0
pemkot jakut segel usaha bakar arang cilincing,non-clickbait,0
takar peluang turun suku bunga acu bi,non-clickbait,0
pbb kirim ahli selidik serang fasilitas minyak saudi,non-clickbait,0
juventus kesal tahan imbang atletico madrid,non-clickbait,0
soal buka partisipasi publik revisi uu kpk,non-clickbait,0
pdb sektor terna tahun 2018 capai rp23171 triliun,non-clickbait,0
tingkat kompetensi sdm sektor tambang prioritas mind id,non-clickbait,0
realme 5 pro jago handphone quad camera 48 mp harga rp3 juta,non-clickbait,0
alonso aksi saudi dakar rally 2020,non-clickbait,0
tetap sangka imam nahrawi mundur menpora,non-clickbait,0
bukti arab saudi iran sangkal,non-clickbait,0
amir khan vs kell brook hearn lapar meng ko tuan khan,non-clickbait,0
basket nba modifikasi mobil inspirasi thanos,non-clickbait,0
fed pangkas suku bunga sri mulyani reaksi,non-clickbait,0
keylor navas bantah bocor lemah madrid latih psg,non-clickbait,0
trump kepala negosiator sandera nasihat aman,non-clickbait,0
catat buruk ronaldo lanjut markas atletico madrid,non-clickbait,0
tim elang polres jayapura serah 14 motor curi milik,non-clickbait,0
langgan mnc bank ajak nasabah sehat,non-clickbait,0
ihsg sesi jatuh 2511 poin rupiah turun tipis,non-clickbait,0
konfirmasi tanggal luncur vivo v17 pro indonesia,clickbait,1
kurs rupiah gelincir sesi iring lompat dolar as,non-clickbait,0
bandara soekarno hatta salah bandara sibuk dunia,non-clickbait,0
imam nahrawi mundur nasib cabor jelang sea games,clickbait,1
pompeo serang kilang minyak saudi aksi perang iran,non-clickbait,0
tangan lap tumpah minyak pertamina laku sesuai standar global,non-clickbait,0
sarjana muda jawa barat harap technopreneur,non-clickbait,0
korea selatan bebas biaya buat visa indonesia,non-clickbait,0
bantai psg real madrid telan rekor buruk 2003,non-clickbait,0
heboh foto syur perempuan seragam asn pemprov jabar edar sosmed,clickbait,1
tangkap peluang tengah perang dagang pt sunindo trip bisnis amerika,non-clickbait,0
atalia praratya apresiasi program canang aksi gera indonesia bersih,non-clickbait,0
pan klarifikasi faldo maldini kabar pindah psi,non-clickbait,0
15 menit kalah china open shi yu qi mundur korea open,non-clickbait,0
bpk temu mark up jalan dinas rp2543 miliar sri mulyani,clickbait,1
kuliner indonesia kembang iring zaman,non-clickbait,0
bpk menteri wtp salah satu kemenpora,non-clickbait,0
aplikasi bukalapak lenyap play store,non-clickbait,0
geger edar video lelaki umbar tembak acara nikah,clickbait,1
henti langkah joli babak 8 kontes kdi 2019,clickbait,1
menteri rini intens dorong bumn garap proyek infrastruktur afrika,non-clickbait,0
lelaki umbar tembak hajat warga oknum polisi,clickbait,1
pindah kota periode post java,non-clickbait,0
edan paman keponakan kongsi jambret ponsel,non-clickbait,0
berkas limpah kejar kris hatta aju tangguh tahan,non-clickbait,0
hrw rancang ruu kuhp bencana hak asasi manusia,non-clickbait,0
plaza indonesia gelar mens fashion week 2019 23 september,non-clickbait,0
siap sdm industri kompeten ri singapura kerjasama didik vokasi,non-clickbait,0
kasus damai ibunda kris hatta kecewa anak sidang,non-clickbait,0
riset bahaya hipertensi omron inash getol kampanye ceramah,non-clickbait,0
syafii maarif jokowi angkat menteri bikin kacau,non-clickbait,0
ketua dpr perintah sikap bocor data tumpang lion air,non-clickbait,0
truk alat berat volvo nongkrong mining indonesia 2019,non-clickbait,0
jelang konser tujuhbelas marcell siahaan getol latih tinju,non-clickbait,0
tani labu bajo sukses dongkrak panen padi 85 ton hektare,non-clickbait,0
tubuh anak umur pria aceh selatan tangkap,non-clickbait,0
menhub jajak peluang garap transportasi kereta kamboja,non-clickbait,0
tata pantai pangandaran rujuk standar indikator gstc,non-clickbait,0
gempa tuban 6 sr yogyakarta denpasar,non-clickbait,0
menteri lembaga pimpin tni polri kerja,non-clickbait,0
serah formulir balon wali kota sekda tangsel izin airin,non-clickbait,0
uang muka kpr kredit motor murah desember,non-clickbait,0
selang 25 menit gempa bumi dahsyat landa laut jawa,non-clickbait,0
wege target naik laba bersih 1992 tahun 2019,non-clickbait,0
bi catat rupiah kuat 23 tahun 2019,non-clickbait,0
industri asuransi optimistis kembang pasar jkn,non-clickbait,0
ktm karier zarco cepat,non-clickbait,0
jadwal motogp aragon 2019 resmi ubah alas,clickbait,1
lippo st moritz gencar program ramah lingkung,non-clickbait,0
mahasiswa kalimantan curhat kabut asap,clickbait,1
kandidat tuan rumah piala dunia 20 delegasi fifa inspeksi stadion manah solo,non-clickbait,0
percaya maju wali kota tukang galon daftar bawa gerobak,clickbait,1
buka keran impor gula industri darmin tunggu izin kemendag,non-clickbait,0
adipati dolken dalam peran kasino,clickbait,1
sri mulyani eselon iii bentuk karakter generasi muda kemenkeu,non-clickbait,0
temu cacat aman whatsapp iphone,non-clickbait,0
ri ancam veronica koman red notice interpol respons australia,clickbait,1
neville komentar evolusi manchester united,non-clickbait,0
indro warkop kejut akting adipati dolken aliando randy,non-clickbait,0
susun main napoli vs liverpool,non-clickbait,0
ledak hebat australia hancur 100 kontainer air mani sapi,non-clickbait,0
sri mulyani bppk dorong kemenkeu knowledge institution,non-clickbait,0
naik cukai tembakau 23 nilai upaya mati tani kerja,non-clickbait,0
gol injury time selamat inter mil kalah,non-clickbait,0
trump sepakat dagang china capai pilpres as,non-clickbait,0
persis indro warkop randy rela laku,clickbait,1
jaksa pastor vatikan adil kait skandal seks,non-clickbait,0
klasemen lengkap liga champions,non-clickbait,0
pegawai kpk ikat tentu asn kode etik,non-clickbait,0
race yes racism no,clickbait,1
4 kabupaten sumatera utara landa kabut asap kirim,non-clickbait,0
juergen klopp liverpool hukum penalti,non-clickbait,0
rumah anggota dprd kabupaten pasuruan teror bom bondet,non-clickbait,0
potensi boros anggar 12 wamen nilai gemuk,non-clickbait,0
mn kahmi rsaddam al jihad ketua umum pb hmi sah,non-clickbait,0
gagal penalti reus warna hasil imbang dortmund barcelona,non-clickbait,0
line up motogp 2020 zarco abu abu balap malaysia turun kelas,non-clickbait,0
hadap kongres as bos facebook sikeras libra aman,non-clickbait,0
lg serahkanturbowash3d gema bebas eksplorasi,non-clickbait,0
ronaldo susun main lecce vs juventus,clickbait,1
morowali komitmen cegah korupsi perintah,non-clickbait,0
protes morales warga panci wajan jendela rumah,non-clickbait,0
kartu merah noda menang manchester city aston villa,non-clickbait,0
wawas warga satgas tmmd gelar suluh tani,non-clickbait,0
menteri bumn erick thohir siap kandidat ganti dirut mandiri inalum,non-clickbait,0
nasi pindang pincuk cocok cinta jeroan,non-clickbait,0
tarif tol jakarta tangerang 2 november 2019,non-clickbait,0
ptri jenewa sayang bela 5 pakar ham pbb veronica koman,non-clickbait,0
rekam cctv polisi buru laku curi celana belawan,non-clickbait,0
susun main manchester city vs aston villa,non-clickbait,0
ue sepakat panjang brexit batas tanggal,non-clickbait,0
sandiaga uno sempat menteri,non-clickbait,0
kucur rp76 triliun dorong cepat infrastruktur 5 destinasi pariwisata,non-clickbait,0
mkhitaryan si sepak bola poliglot,clickbait,1
hadir ajang bus world europe bos transjakarta lirik bus listrik buat eropa,non-clickbait,0
5 lucu pasang fase madu,clickbait,1
serta lintas alam pungut sampah pantai lombok timur,non-clickbait,0
menteri wishnutama peran bekraf strategis,non-clickbait,0
4 mobil konsep daihatsu mejeng tokyo motor show 2019,non-clickbait,0
australia tempat imigran kota,non-clickbait,0
besok lahir kampiun indonesia farmel cup 2019,non-clickbait,0
pesawat calon ganti jet tempur rusia su 57,non-clickbait,0
babak manchester city tahan imbang aston villa,non-clickbait,0
dagang tanah abang keluh marak pungli preman,non-clickbait,0
menparekraf wishnutama harap dukung wamen angela tanosoedibjo,non-clickbait,0
peringkat timnas futsal indonesia lejit,non-clickbait,0
wanita rusia tuduh agen rahasia moskow,clickbait,1
cinta modifikasi virtual genio artwork competition,non-clickbait,0
bnn jatim bekuk sangka milik 4 kg sabu bus,non-clickbait,0
embus angin phillip island ingat rossi tampil kelas 250cc,non-clickbait,0
aqua pamer koleksi fashion hasil daur ulang botol jfw 2020,non-clickbait,0
bupati morowali lantik 13 kades menkep 5 anggota bpd,non-clickbait,0
kei car lengkap radar kamera monocular,clickbait,1
bela arab saudi wapres pence nyata as perang,non-clickbait,0
bupati morowali kades tingkat sejahtera masyarakat,non-clickbait,0
nama cinta paman keponakan cantik jalin hubung larang,clickbait,1
marcuskevin menang susah payah final anthony jegal,non-clickbait,0
jokowi 266 kecewa pilih menteri,non-clickbait,0
siap tutup tmmd 106 lubuk jering geber,non-clickbait,0
stadion uns venue latih tim piala dunia 20,non-clickbait,0
pdip wamen maksimal wujud visi presiden jokowi,non-clickbait,0
terap b30 nilai signifikan tekan impor bbm,non-clickbait,0
hadiah jimny suzuki umum menang program merdeka,non-clickbait,0
jatah mendikbud respons pp muhammadiyah,clickbait,1
menteri erick thohir hapus atur hambat kerja bumn,non-clickbait,0
kena jilbab siswa muslim diskualifikasi lomba lari,non-clickbait,0
laku istimewa sarri ronaldo,clickbait,1
sistem 2 1 jamin atas macet jalur puncak,non-clickbait,0
jfw 2020 hadir desain karakter film maleficent mistress of evil,non-clickbait,0
regis prograis vs josh taylor duel darah raja ko ringan super,non-clickbait,0
colors uncensored tren make up kini jakarta fashion week 2020,non-clickbait,0
amat duet wishnutama angela milik manuver pariwisata,non-clickbait,0
marquez tuju kualifikasi tunda,non-clickbait,0
drama comeback 81 menit jojo malu axelsen final,non-clickbait,0
jajal jaring ngebut smartfren kawasan wisata bromo,non-clickbait,0
terima telepon misterius keluarga vietnam takut anak korban kontainer 39 mayat,clickbait,1
pakar hukum tata negara angkat wamen sah konstitusional,non-clickbait,0
lapang akses jalan gbt benah standar fifa,non-clickbait,0
fresh market bintaro serahterimakan puluh ruko ratus kios,non-clickbait,0
truk dakar rally hino sukses betot perhati unjung tms 2019,non-clickbait,0
gagal manfaat penalti chelsea malu valencia,non-clickbait,0
performa balap toro rosso baik latih bebas gp meksiko,non-clickbait,0
wishnutama kawal janji arief kek pangandaran cikidang,non-clickbait,0
posisi juventus ancam tahan imbang lecce,non-clickbait,0
ingat bahaya siber bssn ajak anak muda kuat tahan nasional,non-clickbait,0
dandim 0420sarko materi wasbang lokasi sami,non-clickbait,0
reus messi main,clickbait,1
ihsg prediksi lanjut kuat pilih 6 saham,clickbait,1
songkolo olah ketan hitam khas sulawesi selatan,non-clickbait,0
opini publik,clickbait,1
rusia luncur kapal perang pecah es patroli arktik,non-clickbait,0
amat lanjut proyek jalan bayar jakarta,non-clickbait,0
peringkat mudah bisnis stagnan kemenkeu klaim baik,non-clickbait,0
guardiola aku manchester city alami periode buruk,non-clickbait,0
provokator bentrok jembatan bongkar tanah abang tangkap,non-clickbait,0
pangdam cenderawasih buru kkb tembak tukang ojek intan jaya,non-clickbait,0
ihsg prediksi reli kisar 6187 6372,non-clickbait,0
anggota parlemen jerman usir tentara as,non-clickbait,0
indonesia top 20 negara baik investasi,non-clickbait,0
preview psg vs real madrid duel kelas berat laga buka,non-clickbait,0
tyson fury pensiun gypsy king,clickbait,1
buru mobil idam pamer hot deals carnival 2019,clickbait,1
icw dewan awas lambat kerja kpk,clickbait,1
kudap tradisional pukis kaya topping khas solo,non-clickbait,0
pura pura test drive pria bawa kabur jual honda jazz,clickbait,1
rusia prihatin as kirim pasu jaga ladang minyak suriah,non-clickbait,0
panglima tinjau jembatan holtekamp resmi presiden jokowi,non-clickbait,0
antusiasme unjung pekan giias medan 2019,non-clickbait,0
david price hipnotis derek chisora lemah kucing,clickbait,1
polisi pa bintang iklan produk pakai,non-clickbait,0
harga emas antam pekan lesat rp764000gram,non-clickbait,0
asyik dragon big bang wajib militer cepat,clickbait,1
hujan lebat picu banjir jepang 10 tewas,non-clickbait,0
parade ratus mobil listrik minggu besok 3 ruas jalan tutup,non-clickbait,0
3 tukang ojek tewas tembak kkb intan jaya,non-clickbait,0
hanura kecewa kue kuasa,non-clickbait,0
cabor atletik panah karate target emas menpora sanggup,non-clickbait,0
drainase buruk sebab wilayah kota medan genang air,non-clickbait,0
pulih kondisi fungsi keluarga,non-clickbait,0
kapal pesiar gaya hidup,non-clickbait,0
4 desainer tampil busana inspirasi skoliosis operasi plastik,non-clickbait,0
kemarau ratus warga kuningan rebut air bersih,non-clickbait,0
liverpool kalah klopp napoli peluang juara liga champions,non-clickbait,0
pan tegas mitra perintah oposisi,non-clickbait,0
sebab musim hujan mundur november,clickbait,1
teliti klaim temu zat cipta usul alam semesta,non-clickbait,0
catat silau real madrid lawan klub prancis,non-clickbait,0
marquez cepat fp4 kualifikasi tunda minggu,non-clickbait,0
identitas selebritas tangkap polda jatim prostitusi kuak,clickbait,1
tyler perry sukses peran madea,non-clickbait,0
produk audio soul electronics goda konsumen nikmat musik,non-clickbait,0
pasca serang kilang minyak saudi ancam skenario militer hantu,non-clickbait,0
pekan oktober 2019 nilai kapital pasar rp7190749 triliun,non-clickbait,0
identitas ajar smp budaya jakarta tewas tenggelam baduy,clickbait,1
intel jerman iran usaha dapat senjata musnah massal,non-clickbait,0
silaturahmi airlangga undang harga jk,non-clickbait,0
instrumenta 2 hadir iris praktik seni media fiksi ilmiah,non-clickbait,0
peduli lingkung parade busana tmii 2019 limbah barang bekas,non-clickbait,0
pasuk puncak kemarau bmkg prediksi suhu surabaya 35 derajat,non-clickbait,0
modus mesan prostitusi online libat selebritas jakarta batu jatim,non-clickbait,0
kalsel raih nominator baik amh 2019,non-clickbait,0
khas lezat iga gongso waris keluarga,non-clickbait,0
yuk perhati asupan hamil anak anak,clickbait,1
korban bentrok tanah abang alami luka parah,non-clickbait,0
rival politik kabinet amat milu,non-clickbait,0
messi rindu trofi piala dunia,non-clickbait,0
as sanksi menteri aman zimbabwe,non-clickbait,0
harap smartfren menkominfo,clickbait,1
2 november laku sesuai tarif tol tarif tol tomang cikupa,clickbait,1
cerai taiwan pm pulau solomon tolak wapres as,non-clickbait,0
karolina pliskova dongkel takhta nomor 1 ashleigh barty,non-clickbait,0
wall street sp 500 cetak rekor terpa angin segar perang dagang,non-clickbait,0
bongkar uang palsu polres mataram raih harga bi,non-clickbait,0
hasil lengkap tanding nba sabtu 26102019 wib,non-clickbait,0
jabar boyong harga baik amh 2019,non-clickbait,0
putra el chapo pimpin selamat dramatis saudara tiri,non-clickbait,0
cerita warga palangkaraya akibat asap ngungsi paksa hirup,clickbait,1
kado indah leicester mendiang vichai srivaddhanaprabha,non-clickbait,0
bakar hutan gunung ciremai hangus 150 hektare lahan,non-clickbait,0
jw marriott jakarta gelar cake mixing ceremony,non-clickbait,0
jabar raih harga apn 2019,non-clickbait,0
rekor hadiah rp661 miliar tunggu juara tunggal final wta 2019,non-clickbait,0
warga vietnam duga korban 39 mayat truk kontainer,non-clickbait,0
duel darah stop tyson fury untung putus wasit,non-clickbait,0
masngudin harum jabar ahm tsc 2019,non-clickbait,0
bombardir gawang southampton 9 gol leicester cetak sejarah liga inggris,non-clickbait,0
ridwan kamil uu ruzhanul ulum dwitunggal,non-clickbait,0
kenal honda van kei car butuh komersial,non-clickbait,0
cari ganti dirut mandiri inalum erick thohir kantong nama,non-clickbait,0
6 alas wanita hamil makan cokelat,clickbait,1
humas perintah aktif sebar konten positif media sosial,non-clickbait,0
catat spesial leicester malu southampton 9 0,non-clickbait,0
tenis favorit final wta 2019 jadwal besok,clickbait,1
hindar anak candu gawai,clickbait,1
festival babukung lamandau target 10250 wisatawan,non-clickbait,0
korban tewas aksi demonstrasi irak tambah,non-clickbait,0
iannone tabrak ekor kanguru sirkuit phillip island,non-clickbait,0
papua mendagri prioritas sinkronisasi program sasar,non-clickbait,0
runding damai as talib runtuh pakistan kecewa berat,non-clickbait,0
ipex 2019 target titik tingkat pasar properti indonesia,non-clickbait,0
perang bintang tenis cantik dunia guncang final wta 2019,non-clickbait,0
hakim as validasi lidi makzul trump,non-clickbait,0
rudy halim jabat chief operating officer pt lippo karawaci tbk,non-clickbait,0
fakta fakta tulang manusia,clickbait,1
tikam keri radikalisme,clickbait,1
paramedis hong kong gabung protes anti perintah,non-clickbait,0
dominasi putus vinales cepat fp3,non-clickbait,0
resep goreng sayap ayam gurih renyah,clickbait,1
poin poin ubah revisi uu kpk,non-clickbait,0
ashleigh barty finis no1 dunia porsche cayenne coupe,non-clickbait,0
tua wajib dampak buruk gadget anak,clickbait,1
duga depresi pemuda diri gantung kosan,non-clickbait,0
ganti johnny plate taufik basari ketua fraksi nasdem mpr,non-clickbait,0
sukses comeback jojo duel klasik vs viktor axelsen semifinal,non-clickbait,0
preview lecce vs juventus tuan rumah limbung,non-clickbait,0
preview atletico madrid vs juventus sarat nuansa dendam,non-clickbait,0
10 tips sehat tulang meminimalisir sakit,clickbait,1
setop mabuk cabul pastor rusia semprot air suci pesawat,clickbait,1
muda alam angela yakin genjot wisatawan,non-clickbait,0
sedan hitam seruduk lobi gedung trump,non-clickbait,0
sergap geng senjata wali kota bos narkoba filipina eksekusi,clickbait,1
kpk harap menteri kabinet indonesia maju bukti kerja cepat,non-clickbait,0
langkah smartfren siap jaring 5g indonesia,clickbait,1
hakim meksiko bebas 27 anggota kartel narkoba tangkap,non-clickbait,0
tekan celaka utomodeck kenal konsep integrated safety,non-clickbait,0
ditjenpas bnpt bahas 587 napi teroris dirjenpas perhati,non-clickbait,0
lahir generasi gemar baca,clickbait,1
usaha teknologi saing kembang komputer kuantum,non-clickbait,0
pemkot jaktim pasang pasang besi batas jalan 512 meter,non-clickbait,0
dukung bangun nasional kuat jabat fungsional,non-clickbait,0
sumur lapang mandu produksi gas 17 mmscfd,non-clickbait,0
sms sayat hati duga korban kontainer 39 mayat inggris,clickbait,1
preview atletico madrid vs athletic bilbao putus catat buruk,non-clickbait,0
resmi daftar lil komariah mantap pimpin rei banten,non-clickbait,0
fadel mohammad dorong bupati gorontalo,non-clickbait,0
pacu umkm digital bas pesantren perintah gandeng bukalapak,non-clickbait,0
usul hidup suku anak sumatera,non-clickbait,0
preview manchester city vs aston villa rekor the citizens dominan,non-clickbait,0
laku fit cuaca panas ekstrem,clickbait,1
uea susul saudi gabung koalisi maritim bentuk as,non-clickbait,0
pln dorong guna kendara listrik karnaval jakarta langit biru,non-clickbait,0
baris bus jadul konsep museum hino,non-clickbait,0
syukur sejahtera mitra kemudi gojek doa nadiem tugu proklamasi,non-clickbait,0
sesuai tarif pdam kota gorontalo metode,non-clickbait,0
kemenag luncur aplikasi izin oline diri ptki swasta,non-clickbait,0
kembali formulir pdip fahd pilkada pamer kuat,non-clickbait,0
chapter 956 one piece ungkap mati luffy,clickbait,1
dorong investasi perintah terbit kawasan ikat mandiri,non-clickbait,0
tahun baik kapal induk mahal as uji coba,non-clickbait,0
prancis ubah putus snowden,non-clickbait,0
jual online kerek konsumsi masyarakat tahun,non-clickbait,0
as tekan turki hancur sistem rudal 400 rusia,non-clickbait,0
pria 65 tahun tabrak krl stasiun sudimara,non-clickbait,0
kreasi seni batas kolaborasi thanksinsomnia alipjon,non-clickbait,0
ihsg tutup hilang 3216 poin iring lonjak bursa asia,non-clickbait,0
prostitusi duga libat selebritas gerebek kota batu jatim,non-clickbait,0
uns anugerah gelar doktor hormat panglima tni,non-clickbait,0
polisi jepang buru curi berlian nila rp258 miliar,non-clickbait,0
pamit pegawai kemenpora imam nahrawi semangat,non-clickbait,0
panglima tni ziarah makam panglima jenderal soedirman,non-clickbait,0
paulo fonseca hati main as roma hancur ruang ganti,non-clickbait,0
luna maya sabet predikat mantan silet 2019,clickbait,1
atas karhutla pertamina siap 4000 liter avtur helikoper water bombing,non-clickbait,0
bkkbn fokus layan kb batas jateng jatim,non-clickbait,0
demo anti perintah cekam irak 21 tewas,non-clickbait,0
laku usaha tunggu terobos menteri,non-clickbait,0
ria ricis syahrini reino barack rebut trofi silet awards 2019,non-clickbait,0
dion wiyoko ardinia wirasti suka cerita urban legend lampor,non-clickbait,0
infrastruktur listrik pln uip jbb sumbang daya 354 mva,non-clickbait,0
tentara rusia tembak mati 8 rekan pangkal militer,non-clickbait,0
turki sepakat beli 36 jet tempur su 35 rusia,non-clickbait,0
endeus festival ajang asah mampu siswa smk pgri 2 kudus,non-clickbait,0
gedung satpas sim bekas teknologi fifo integrated system,non-clickbait,0
dokter portugal skors bayi lahir hidung,clickbait,1
dana kelola fiskal adb pinjam usd500 juta,non-clickbait,0
langgan xl axiata upgrade smartphone tahun,non-clickbait,0
harga emas antam jaga tren kuat emas dunia datar,non-clickbait,0
arkeolog bongkar angker menara london takut,non-clickbait,0
