title,label,label_score
evolusi moda transportasi kota delman mrt,non-clickbait,1
klopp napoli juara liga champions,non-clickbait,1
terka berantas korupsi pasca undang undang kpk revisi,non-clickbait,1
bocah rokok tribun stadion heboh warganet 36 tahun,clickbait,0
rekam adegan seks kevin hart tuntut rp844 miliar,clickbait,0
arab klaim pasok pulih harga minyak anjlok 6,non-clickbait,1
sarri paham amarah can juventus liga champions,non-clickbait,1
hasil tanding liga champions 2019 2020 rabu 18 september,non-clickbait,1
verratti sabar lakon laga perdana liga champions kontra madrid,clickbait,0
duo menhub damping wapres jk hubung nasional,non-clickbait,1
wall street kuat turun suku bunga the fed,non-clickbait,1
rak buku unik hemat biaya,clickbait,0
quartararo butuh waktu sinar kelas utama motogp,non-clickbait,1
2020 htc siap ponsel bas vr 5g,non-clickbait,1
loh dibbler salah mamalia langka dunia,clickbait,0
proyek rawan timbul bencana jalan tol kereta cepat,non-clickbait,1
tuchel tekad bungkam madrid laga perdana liga champions,non-clickbait,1
amnesti international interpol proses veronica koman,non-clickbait,1
jelang hadap filipina siap timnas indonesia 16,clickbait,0
sarita abdul mukti tumpah isi hati tinggal suami single baru,clickbait,0
unggul gugur china open 2019,clickbait,0
jelang hadap duel keras zidane puji kualitas psg,clickbait,0
senggol mobil motor cbr tewas hantam trotoar tangsel,clickbait,0
film karya livi zheng tuai kritik keras ustadz maaher atthuwailibi,clickbait,0
iannone bantah manajer romano fenati,non-clickbait,1
kapten liverpool terima kalah 0 2 napoli,non-clickbait,1
tommy sugiarto kunci sukses babak china open 2019,clickbait,0
valencia malu chelsea stamford bridge,non-clickbait,1
pakar ham pbb amnesti internasional nilai hukum indonesia,non-clickbait,1
napoli bungkam liverpool 2 0 mertens sulit percaya,non-clickbait,1
doa ampun ulang salah,clickbait,0
marquez buai posisi klasemen,non-clickbait,1
skor kacamata hias babak barcelona vs dortmund,clickbait,0
sukses youtube feby putri hadir single perdana,clickbait,0
suka sirkuit aragon lorenzo harap hasil apik,clickbait,0
kenang motogp san marino 2019 miller ngaku paranoid,clickbait,0
tetap dewan awas nilai pengaruh,non-clickbait,1
foto miley cyrus bra bikin netizen gagal fokus,clickbait,0
sarri juventus tim baik liga italia,clickbait,0
ganti zarco oliveira pasrah,clickbait,0
pm pakistan janji bawa kashmir pbb,non-clickbait,1
unggul dovizioso marquez jemawa tatap misano,non-clickbait,1
tahun gunawan terima tawar main layar lebar,clickbait,0
hitung aragon kallio resmi ganti zarco ktm 2019,non-clickbait,1
status juara tahan liverpool tekan liga champions musim,clickbait,0
viral emak emak tahu bungkus makan pesta marah marah,clickbait,0
kampung halaman marquez sabar mentas motogp aragon 2019,clickbait,0
sarri komentar menang dramatis juventus napoli,clickbait,0
wapres jk gerah banyak kendara pribadi indonesia,clickbait,0
curhat irish bella hijrah habis waktu jam pakai hijab,clickbait,0
ketimbang manajer iannone tarik latih balap fenati,clickbait,0
inter conte optimis kembali sanchez performa baik,clickbait,0
main kucing gaya kangkang lucinta luna sorot,clickbait,0
firli bahuri ketua kpk anggota komisi iii beliau,clickbait,0
peristiwa 14 september presiden as tinggal tembak rasuna said lahir,clickbait,0
tampak anggrek langka rupa wajah monyet,clickbait,0
pdip siap strategi hadap pilkada 2020,non-clickbait,1
heldy djafar istri sembilan soekarno pisah situasi politik,clickbait,0
teror aisyah sosok misterius geger driver ojol jogja,clickbait,0
jokowi tolak 4 poin revisi uu kpk pukat ugm masyarakat harap,non-clickbait,1
4 menteri jokowi usaha curhat seret industri properti,non-clickbait,1
solskjaer maguire pimpin man united,non-clickbait,1
johan cruyff anak tugas bersih ajax legenda sepakbola dunia,non-clickbait,1
serta program tukar guru indonesia korea 2019 kenal budaya indonesia masyarakat korea selatan,clickbait,0
4 fakta phk massal hantu unicorn bukalapak induk usaha bentoel,non-clickbait,1
hubung messi barca isu buruk komentar valverde,clickbait,0
dagang opium inggris miskin india,non-clickbait,1
jelang lawan leicester man united hantam badai cedera,clickbait,0
gudang mako brimob srondol ledak damkar kerah lokasi,non-clickbait,1
berkat imej seksi pamela safitri laris manis dangdut,clickbait,0
rossi pr sirkuit misano,clickbait,0
simulasi perang nuklir as rusia lenyap 34 juta nyawa waktu singkat,clickbait,0
heboh tampak tangkalaluk ular langka nuansa mistis korban karhutla,clickbait,0
9 bunuh bayar keri indonesia 2 dekade,clickbait,0
sempurna rins harap tampil oke sirkuit misano,non-clickbait,1
sisi kim hime keluarga korban leceh seksual,clickbait,0
bangun kota silicon valley proyek tol,clickbait,0
buka informasi usaha catat,non-clickbait,1
revisi uu tekan cegah otoritas kpk,non-clickbait,1
bahan baku butuh dokter gigi impor,non-clickbait,1
rebut kursi tum golkar smrc jokowi netral,non-clickbait,1
polri motif sewa bunuh bayar banyak dendam,non-clickbait,1
damkar laku dingin gudang bahan ledak mako brimob jateng,non-clickbait,1
serang diare romi batal jalan sidang eksepsi,non-clickbait,1
harga pangan cabai merah turun cabai rawit,clickbait,0
marquez cemas tampil impresif balap yamaha misano,non-clickbait,1
polisi masuk veronica koman dpo penuh panggil,clickbait,0
gaji anggota dprd dki capai rp111 juta,non-clickbait,1
tingkat bunuh bayar amatir organisir,clickbait,0
cepat fp2 motogp san marino vinales puas kerja yzr m1,non-clickbait,1
naik cukai rokok 23 kemenkeu timbang komprehensif,non-clickbait,1
gudang mako brimob jateng ledak isi bom sisa perang dunia,non-clickbait,1
animasi kiko tampil event bekraf animation conference 2019,non-clickbait,1
jalan cinta cruyff sang istri prahara,non-clickbait,1
siasat biaya jalan libur pekan kendara pribadi,non-clickbait,1
kontroversi kim hime tampil vulgar judul ambigu,clickbait,0
teknologi baru oppo isi baterai 30 menit,non-clickbait,1
cukai 23 estimasi usaha rokok 10,clickbait,0
kalah saing yamaha sesi latih bebas marquez maklum,non-clickbait,1
cerita unik pilih nomor punggung 14 johan cruyff,clickbait,0
kumalasari sakit hati putri dibully netizen,clickbait,0
3 mobil tabrak untun senayan,clickbait,0
trenggiling si manis ancam punah temu mati akibat karhutla riau,clickbait,0
domenicali komentar tampil petrucci inkonsisten,clickbait,0
imam nahrawi menteri jokowi sangka kpk idrus marham,non-clickbait,1
tilik quranic park saji tanam alquran,clickbait,0
perintah tetap rencana bijak cukai hasil tembakau tahun 2020,clickbait,0
menko polhukam arah kuat tanggulang karhutla,non-clickbait,1
gudang mako brimob polda jateng ledak 11 rumah warga rusak,non-clickbait,1
nilai ancam euro facebook libra tolak prancis,non-clickbait,1
dukung industri game esports gojek rilis gogames,clickbait,0
cukai 23 gappri setor rp200 triliun nalar,clickbait,0
sepeda motor terbang ramai pamer tokyo motor show 2019,non-clickbait,1
indah sahabat beda agama bj habibie siap hercules jenazah romo,clickbait,0
bangku meja kelas siswa sdn rumah walkot bekas ajar leseh,clickbait,0
zidane bantah bale jadi kambing hitam puruk madrid,non-clickbait,1
isu hamil rihanna,clickbait,0
polisi ringkus 5 laku karhutla jambi,non-clickbait,1
hasil sesi latih bebas 3 motogp san marino 2019,non-clickbait,1
massa demo gedung kpk bakar poster agus rahardjo,non-clickbait,1
bikin surface lipat microsoft kembang engsel,non-clickbait,1
sikap pakar ham pbb bela veronica koman ptri imbang akurat,non-clickbait,1
sulit padam karhutla kepala bnpb kerja,clickbait,0
farhat abbas klaim koleksi tas mewah hotman paris hutapea nasihat,clickbait,0
produsen ban michelin diam diam sentuh dunia kuliner,clickbait,0
buka balkonjazz festival 2019 sisi tonton joget,non-clickbait,1
agus cs serah mandat jokowi saran plt pimpin kpk,non-clickbait,1
kpk demo massa polisi kendara taktis siaga,non-clickbait,1
meghan markle rilis lini fesyen koleksi busana kerja kritik netizen,clickbait,0
naik cukai 23 yakin kurang konsumsi rokok masyarakat,non-clickbait,1
rapat paripurna kesah tatib dpd ujung ricuh,clickbait,0
hamil 6 paula verhoeven rasa tendang si,clickbait,0
pilkada 2020 6 parpol koalisi henti dominasi pks depok,non-clickbait,1
peluk mesra angela lee raffi ahmad tuai amuk warganet,clickbait,0
massa demo gedung kpk bubar,non-clickbait,1
sri mulyani omnibus law izin investasi cakup atur pusat daerah,non-clickbait,1
rawat rspad menhan kivlan zen bebas,non-clickbait,1
rapi luncur lava 600 meter,non-clickbait,1
86 harimau selamat kuil thailand mati,non-clickbait,1
setia gara netizen indonesia goblok,clickbait,0
jelang operasional haji ppih arab saudi gelar evaluasi,non-clickbait,1
polisi bongkar sindikat narkoba jaring internasional 8 tangkap,clickbait,0
lantik mppn mknp menkumham tindak notaris nakal,non-clickbait,1
menkumham sadap kpk sesuai izin,non-clickbait,1
laku umkm laku urus jamin produk halal,non-clickbait,1
rokok kemenkeu rampung cukai plastik,non-clickbait,1
hasrat insigne kalah liverpool juara liga champions musim,non-clickbait,1
wokee seru bonus saldo buka rekening rp25 ribu,clickbait,0
terbang mewah ala jutawan saksi ironman langkawi,clickbait,0
izin lapak dagang emas digital tutup,clickbait,0
imam nahrawi andi mallarangeng 2 menpora jaring kpk,non-clickbait,1
seru gita gutawa vadi akbar konser kastil burg welterode jerman,clickbait,0
gagal tim zarco target motogp 2021,non-clickbait,1
honda luncur motor tualang,clickbait,0
sukses nyanyi cita citata produser,non-clickbait,1
ikut jejak putri ana pangeran harry dukung sandang hiv,non-clickbait,1
kpr bukopin super merdeka indonesia bunga 74 diskon biaya administrasi 74,non-clickbait,1
ribu massa demo kabut asap palembang ricuh,non-clickbait,1
vokalis jamrud maju pilkada pandeglang via jalur independen,non-clickbait,1
menteri hakim korsel duga korupsi oposisi protes cukur rambut,non-clickbait,1
bea cukai fasilitas kawasan ikat usaha hospital furniture besar yogyakarta,non-clickbait,1
garin nugroho kejut cumbu tubuh indah wakil indonesia oscar 2020,clickbait,0
maksimal potensi ikan kota sorong bea cukai realisasi ekspor perdana makerel,non-clickbait,1
jembatan dermaga roro siak roboh pegawai dishub hilang,non-clickbait,1
geledah kantor dinas kepri kpk sita dokumen anggar,non-clickbait,1
beda dapat basaria panjaitan laode syarif kesah revisi uu kpk,clickbait,0
mobil mewah mangkir pajak besar milik bmw,clickbait,0
revisi uu kpk sah laode papar lemah sisi tindak,non-clickbait,1
tilik peran intelijen temu jokowi 61 tokoh papua,clickbait,0
fenomena marak pacar ustadz yusuf mansur seru taubat,clickbait,0
diogo dalot man united layak laga liga eropa,clickbait,0
takluk wakil india praveenmelati aku main buru buru,clickbait,0
rupiah tutup lemah rp14100usd,non-clickbait,1
efisiensi biaya lg display phk karyawan lini produksi,non-clickbait,1
tekan tes iva deteksi kanker serviks iriana jokowi gelar kuis,non-clickbait,1
cumbu tubuh indah pilih wakil indonesia oscar 2020,non-clickbait,1
pejal kaki tabrak ekor anak anjing zebra cross seberang,non-clickbait,1
demo dpr arus lintas macet parah,non-clickbait,1
kalah barbie kumalasari elly sugigi ikut tren sulam lesung pipi,clickbait,0
vinales finis 3 motogp san marino meregalli hasil baik,clickbait,0
lokasi ledak mako brimob jateng dulunya main layang,clickbait,0
30 anggota dprd kota sorong lantik tengah puing gedung imbas rusuh,non-clickbait,1
mahasiswa makassar tangkap gegara gelap puluh mobil rental,non-clickbait,1
lapor nikita mirzani elza syarief 10 pasal biarin,clickbait,0
sri mulyani 3 menkeu tulis artikel ekonomi kini koran,clickbait,0
modifikasi mobil tampang gagah milik suara mesin,clickbait,0
salat istisqa qunut nazi amal hujan,clickbait,0
ancelotti jitu jungkal liverpool,clickbait,0
polisi tangkap 5 bakar lahan sumbar,non-clickbait,1
terpa isu cerai andre taulany kejut istri ulang tahun,clickbait,0
gagal hengkang bos psg kes profesionalisme neymar,non-clickbait,1
polisi periksa darah urine korban miras oplos malang,non-clickbait,1
245 rumah oksigen siaga warga kalbar kepung asap,non-clickbait,1
menko darmin panggil kemendagri bos bkpm bahas revisi 74 uu investasi,clickbait,0
bakar sawah jakpus 4 damkar kerah,non-clickbait,1
intimasi guna jasa bea cukai bandung kunjung pt dirgantara indonesia,non-clickbait,1
riwayat sakit ayah donny alamsyah tinggal kamar mandi,clickbait,0
abai fitnah tan fokus capai swasembada pangan,non-clickbait,1
somasi abai nikita mirzani resmi polisi elza syarief,non-clickbait,1
denada jual 2 rumah obat shakira,non-clickbait,1
15 korporasi sangka karhutla kalbar,clickbait,0
beras analog makan alternatif idap diabetes,non-clickbait,1
gamestop tutup 200 gerai tahun,non-clickbait,1
mulus babak china open 2019 fajarrian kunci sukses,clickbait,0
nemplok kap mobil bripka eka cabut lapor kendara,non-clickbait,1
awat barbie kumalasari rela habis ratus juta rupiah,clickbait,0
100 kios rumah warga asmat papua ludes bakar,non-clickbait,1
kronologi bakar hangus ratus rumah warga asmat papua,non-clickbait,1
rumah jambar bakar unit mobil madam kerah,non-clickbait,1
moggi sikap sarri buruk sepakbola,clickbait,0
tim satgas karhutla papar zat monoksida tingkat bahaya hirup asap,non-clickbait,1
duga iran dalang serang fasilitas minyak saudi trump perang,clickbait,0
izin dewan awas tentu sadap uu kpk,non-clickbait,1
nissan cipta kursi gammers inspirasi gt nismo,non-clickbait,1
kpk periksa saksi usut suap emirsyah satar,non-clickbait,1
man city nilai rencana baik tahan rapuh,clickbait,0
toyota land cruiser produksi 1970 sulap mobil ramah lingkung,clickbait,0
persib gagal kalah semen pandang kandang,non-clickbait,1
viral leher bocah sd jepit bangku ruang kelas,clickbait,0
fit kante absen chelsea jumpa wolverhampton,non-clickbait,1
hasil sesi latih bebas 4 motogp san marino 2019,clickbait,0
cukai rokok 23 laku industri kurang produksi karyawan,non-clickbait,1
makeup lady gaga pulasan wajah,clickbait,0
viral kocak spanduk jual rumah warteg podium supporter,clickbait,0
vakum frau musik balkonjazzz festival 2019,non-clickbait,1
bisnis kopi lucinta luna banjir tawar negeri,clickbait,0
guna kalsium oksida strategi teknologi modifikasi cuaca atas asap karhutla,non-clickbait,1
derita sakit kivlan zen rawat rspad,non-clickbait,1
petinggi bmw jago mesin pinang produsen audi,clickbait,0
30 proyek selatan jawa rawan bencana kereta cepat daftar,clickbait,0
bpk temu 14965 nila rp1035 triliun ihps 2019,non-clickbait,1
mbah mijan celaka jalan narogong akibat sugih tumbal otak,non-clickbait,1
kampus uas ajar libur imbas bencana asap,non-clickbait,1
pukul 7 siswa sd bekas disdik laku bina,clickbait,0
asing beli kapal modus curi ikan laut ri,non-clickbait,1
kenal mobil langka dunia mercedes benz sl73 mesin v12,clickbait,0
takut ambil nigeria lampard dorong southgate panggil tammy abraham timnas inggris,non-clickbait,1
pakistan klaim tangkap india libat terorisme,non-clickbait,1
4 poin pidato karhutla riau jokowi aku jajar lalai,clickbait,0
basaria panjaitan pilih tahan 3 pimpin kpk mundur,clickbait,0
mahasiswa its kursi roda otomatis disabilitas,non-clickbait,1
laporte absen guardiola ogah cari ganti,clickbait,0
2 tahun aurel hermansyah grogi temu teuku rassya,clickbait,0
tira persikabo persib puas bagi angka,clickbait,0
sophia kewarganegaraan sri mulyani pajak robot,non-clickbait,1
resmi luncur intip spesifikasi harga samsung galaxy a10s,clickbait,0
meregalli komentar tampil rossi motogp san marino 2019,non-clickbait,1
keown arsenal butuh 10 tahun benah tahan,clickbait,0
teman shakira denada gelontor miliar tinggal singapura,clickbait,0
a9 oppo rilis a5 2020 murah,clickbait,0
festival film balinale 2019 putar film 28 negara,clickbait,0
omnibus law perintah benah paja izin ekspor impor,non-clickbait,1
imbas serang drone investor lari emas obligasi perintah,clickbait,0
cukai rokok okok mula harap kurang,non-clickbait,1
kawasaki goda konsumen produk misterius,clickbait,0
hijau ihsg sesi kuat level 6223,non-clickbait,1
5 pakar ham pbb laku bela veronica koman,clickbait,0
gagal finis misano crutchlow tebus motogp aragon 2019,non-clickbait,1
dpr tegas kesah revisi uu kpk buru buru,non-clickbait,1
tualang aceh awkarin ajar bikin kopi balik,clickbait,0
warganet china heboh video tampak monster misterius sungai yangtze,clickbait,0
formasi timnas indonesia tangan rd teco,clickbait,0
kontroversi kpi sanksi tegur 12 program tv,clickbait,0
paripurna kesah revisi uu kpk ikut 80 dewan daftar hadir tulis 289,clickbait,0
kenal teknologi ubah wajah deepfake,non-clickbait,1
sulit misano petrucci optimis nasib ducati beda aragon,non-clickbait,1
cap juri galak anang hermansyah industri musik kejam,clickbait,0
menteri sus ingat bahaya tangkap ikan pakai cantrang,non-clickbait,1
juara vietnam open 2019 dellarizki harap lanjut tren positif,non-clickbait,1
bukalapak gilir zomato phk 540 karyawan,clickbait,0
kabut asap serang samarinda lion air pindah terbang balikpapan,non-clickbait,1
ansu fati sang cetak rekor tolak tawar rumah madrid,non-clickbait,1
jelang hadap napoli liverpool waspada lorenzo insigne,clickbait,0
bayi 4 duga tinggal akibat ispa gubernur sumsel saran autopsi,non-clickbait,1
mobil laju bripka eka kap tabrak kendara,non-clickbait,1
mayat pria simbah darah temu tol bocimi,non-clickbait,1
aksi nekat polisi nemplok kap mobil jakarta bandung,clickbait,0
usaha rokok kakap kena tarif cukai tinggi,non-clickbait,1
formasi juri indonesian idol armand maulana menang,clickbait,0
buru indah alam laut 5 pulau sulawesi,clickbait,0
komisi xi dpr tuju rkakl kemenkeu rp435 triliun,non-clickbait,1
anang juri indonesian idol maia estianty kejam sadis,clickbait,0
gunung rapi erupsi luncur awan panas 1100 meter,non-clickbait,1
tunggak pajak mobil mewah jakarta capai rp486 miliar,non-clickbait,1
pindah kota perintah manfaat aset rp1123 triliun dki jakarta,non-clickbait,1
conte prediksi kiprah inter mil liga champions 2019 2020,clickbait,0
modifikasi bmw seri 3 baru dongkrak tampil gaya ciamik,clickbait,0
eks main optimis inter dominasi juve liga italia 2019 2020,non-clickbait,1
3 warga malang tewas duga akibat tenggak miras oplos,clickbait,0
ratu drama kdrt setia gara ngamuk netizen,clickbait,0
temu mayat bayi toilet masjid heboh warga bogor,clickbait,0
anggar subsidi rumah murah rp86 triliun cair pekan,non-clickbait,1
salat istisqa jokowi gerak tinjau tangan karhutla riau,non-clickbait,1
jokowi perintah laku upaya padam karhutla riau,non-clickbait,1
genjot ekonomi bea cukai banyak terima fasilitas pabean,non-clickbait,1
dukung kontestan kdi 2019 ayu ting ting rela kirim 100 sms,clickbait,0
jokowi salat istisqa riau tinjau bakar hutan lahan,non-clickbait,1
quartararo motor pabrikan yamaha motogp 2020,non-clickbait,1
kabut asap cepat kapal laut turun,non-clickbait,1
bandara kertajati usul ganti nama bj habibie menhub gantung,clickbait,0
susun main timnas indonesia 16 vs filipina,non-clickbait,1
pasca serang drone putin tawar sistem tahan rudal rusia saudi,non-clickbait,1
legenda liverpool sebab kalah man city norwich,clickbait,0
kalimantan selimut kabut asap terbang yogyakarta tunda,non-clickbait,1
ahli biologi kuat pikir ubah hidup,clickbait,0
denmark keluar rp17 miliar pensiun gajah sirkus,non-clickbait,1
joli senggol babak eliminasi 8 kdi 2019,clickbait,0
negara sosialisasi sehat bahaya narkoba palembang,non-clickbait,1
alami kdrt nikah setia gara restu orangtua,clickbait,0
butuh waktu hasil restorasi gambut,non-clickbait,1
pbnu angkat bicara bakar hutan lahan kunjung padam,clickbait,0
harga caleg golkar semangat kader perempuan,non-clickbait,1
tanggap perkosa seret nama ronaldo malu,clickbait,0
keanekaragaman budaya indonesia warna kanada indonesian festival 2019,non-clickbait,1
fajarrian rinovpitha lang babak china open 2019,clickbait,0
kisah babinsa hidup puluh yatim jual sajadah agen bangun,non-clickbait,1
modal bagus vinales tatap motogp aragon 2019,non-clickbait,1
iriana jokowi jodoh kaesang siswi babelan,clickbait,0
sesuai jadwal apple tunda model iphone 11,non-clickbait,1
niat puasa senin kamis utama,non-clickbait,1
industri furnitur jateng tawar 11 usaha hengkang china,non-clickbait,1
anang hermansyah hadir indonesian idol,non-clickbait,1
pakai baju adat bal menhub ingat hubung nasional 2019,non-clickbait,1
peristiwa 17 september perang jawa britania belanda diri pmi,non-clickbait,1
icp minyak 2020 ubah,non-clickbait,1
masyarakat anggap wajar suap pns,non-clickbait,1
mui sragen duga praktek main dukun pilkades 2019,non-clickbait,1
kenal burak ozdemir chef turki viral aksi masak porsi jumbo,clickbait,0
anak dipo latief nikita mirzani radang,clickbait,0
bea cukai juanda musnah alat bantu seksual rokok,clickbait,0
persija resmi kenal rachmad hidayat,non-clickbait,1
paripurna dpr sahkan 5 pimpin kpk pilih hasil,clickbait,0
menteri basuki kan cepat atas karhutla riau,clickbait,0
berita media jepang menteri sus,clickbait,0
mount kenang aksi lionel messi stamford bridge,clickbait,0
biasa masyarakat maklum pns pakai mobil dinas giat pribadi,non-clickbait,1
ekonomi ri asai konglomerat,non-clickbait,1
timnas indonesia pakai latih lokal pssi segan ikut malaysia,non-clickbait,1
kabut asap kotawaringin barat kian pekat dinkes diri rumah singgah oksigen,non-clickbait,1
lakon debut manis dzeko harap mkhitaryan roma,non-clickbait,1
alami kdrt setia gara tolong pulang indonesia,non-clickbait,1
hasil studi minum teh sehat otak,clickbait,0
tampil minor misano rins alih fokus motogp aragon,non-clickbait,1
menteri basuki potensi bakar hutan lahan kota,non-clickbait,1
viral kjri chicago respon kdrt setia gara,clickbait,0
stylish tampan kai exo resmi model gucci korea,non-clickbait,1
takut ledak warga mako brimob semarang ungsi,non-clickbait,1
indonesia daftar 20 negara bahaya hidup,non-clickbait,1
presiden jokowi ingat usaha jaga konsumen rebut asing,non-clickbait,1
jajal lenovo v330 14arr laptop 14 inci amd ryzen 3,clickbait,0
dampak kabut asap 4000 warga kotawaringin barat kalteng serang ispa,non-clickbait,1
fahri hamzah usul jokowi lantik pimpin kpk pilih,non-clickbait,1
zidane kes hadir james rodriguez madrid,clickbait,0
hasil tes dna negatif bopak castello putri mayangsari maaf,clickbait,0
tengah saing streaming bos disney mundur apple,clickbait,0
vivo siap tws earphone chip wireless qualcomm,clickbait,0
cukai 23 3 saham rokok jatuh 1 selamat,clickbait,0
china tuding dalang serang siber parlemen australia,non-clickbait,1
modus pt damtour tipu 200 calon jamaah umrah,clickbait,0
karhutla menteri pupr bikin salur air lokasi bakar,non-clickbait,1
eks pimpin kpk merespon sikap agus rahardjo cs,clickbait,0
resah ceo the ridge wallet bangun bisnis utang,non-clickbait,1
darah irish bella sibuk,non-clickbait,1
omnibus ala jokowi babat 74 undang undang investasi,clickbait,0
kecewa rins gagal selesai balap motogp san marino 2019,clickbait,0
pasca serang fasilitas minyak arab saudi wall street gerak lesu,non-clickbait,1
volkswagen produksi mobil rakyat tenaga listrik harga murah,non-clickbait,1
papua damai dpr dukung polisi alir dana veronica koman,non-clickbait,1
isu geng talib agus rahardjo diskredit kpk,clickbait,0
surup asisten raffi ahmad tampak kuntilanak muka hancur,clickbait,0
bencana kabut asap dampak parah renggut jiwa,non-clickbait,1
dpr kosong pimpin kpk,clickbait,0
potensi menteri kominfo dorong anak muda gim,non-clickbait,1
jaring 5g tingkat kualitas game ar vr,non-clickbait,1
diri kaskus andrew darwis lapor polda metro jaya,clickbait,0
analis prediksi iphone 11 jual 75 juta unit,non-clickbait,1
serius roy kiyoshi cincin evelyn nada anjani,clickbait,0
ambisi morbidelli tampil cemerlang quartararo motogp,non-clickbait,1
celaka perahu turis india tewas 12,non-clickbait,1
lantik dpr jokowi usul revisi 74 undang undang,non-clickbait,1
locked and loaded trump nyata as respons serang fasilitas minyak saudi,non-clickbait,1
pkl trotoar pdip kembali atur uu,non-clickbait,1
sunan kalijaga pamer foto mandi uang netizen singgung hijrah,clickbait,0
valverde waspada kejut dortmund,non-clickbait,1
sang presiden sebab madrid puruk musim,clickbait,0
ungkap rahasia wajah jennifer lopez 20 tahun muda usia asli,clickbait,0
rambo last blood kisah rambo pensiun lawan kartel meksiko,non-clickbait,1
kalah napoli liverpool juara liga champions,non-clickbait,1
jelang barcelona vs dortmund liga champions kondisi lionel messi,clickbait,0
ajar irish bella alam lucu hijab,clickbait,0
lanjut karier jurgen klopp gantung cuaca inggris,non-clickbait,1
walhi nilai perintah lost control bakar hutan riau,clickbait,0
jonatan vs shesar jelang china open 2019,non-clickbait,1
ansu fati peluang tampil barcelona tandang markas dortmund,non-clickbait,1
hasil misano morbidelli kalah rossi,non-clickbait,1
ucap penuh cinta meghan markle ulang tahun pangeran harry,clickbait,0
resesi bayang ekonomi jokowi siap,non-clickbait,1
hazard nilai fans madrid militan ketimbang chelsea,non-clickbait,1
de gea asa panjang kontak man united,clickbait,0
politikus golkar melchias markus mekeng periksa kpk,non-clickbait,1
mourinho lampard manajer,clickbait,0
gagal baik lahan gambut nilai sebab bakar riau luas,non-clickbait,1
alex rins gagal finis misano komentar manajer suzuki,clickbait,0
konsep kota jamin jaga lestari hutan kalimantan,clickbait,0
lantik sekjen direktur tuntut ketua kpk moga allah,non-clickbait,1
de gea panjang kontrak solskjaer butuh,clickbait,0
kapolri bakar hutan riau unsur sengaja,clickbait,0
kesal karhutla riau luas jokowi tindak laku bakar hutan,clickbait,0
jadwal siar timnas indonesia 16 vs filipina rcti,non-clickbait,1
kota pakai konsep,clickbait,0
blak blakan onad takut anak bencong,clickbait,0
google doodle kenang lahir chrisye,non-clickbait,1
ubah spesifikasi royal enfield luncur motor harga rp285 juta,clickbait,0
utang negeri indonesia kian bengkak tembus rp5534 triliun juli,non-clickbait,1
man united menang 1 0 leicester young jalur,non-clickbait,1
melaney ricardo elza syarief damai,non-clickbait,1
dominasi balap san marino dovizioso waspada yamaha aragon,non-clickbait,1
cantik zaskia gotik outfit rancang desainer indonesia,clickbait,0
pimpin kpk lantik sekjen direktur tuntut,non-clickbait,1
liverpool dominan saing papan tengah panas,non-clickbait,1
hasil lengkap menang hdc 2019 seri malang,clickbait,0
timnas indonesia 16 milik alam hajar filipina,non-clickbait,1
stroke hilang putri sayang putra elvy sukaesih stres,clickbait,0
bayi tinggal akibat kabut asap didiagnosa radang paru paru,non-clickbait,1
janin bayi temu tumpu sampah jalan braga,non-clickbait,1
marah raffi ahmad lucinta luna mentang mentang anak,clickbait,0
neraca dagang agustus proyeksi surplus usd177 juta,non-clickbait,1
liverpool tel luka tandang napoli,clickbait,0
jalan gerry girianza chef alih food vlogger,non-clickbait,1
polemik revisi uu kpk pdip jokowi tindak,non-clickbait,1
klasemen liga inggris 2019 2020 pekan liverpool pimpin,non-clickbait,1
rilis neraca dagang laju ekspor impor agustus 2019,clickbait,0
klasemen liga italia 2019 2020 pekan tiga inter mil dominan,clickbait,0
rossi heran jarak vinales,non-clickbait,1
2246 mayat janin awet temu rumah dokter aborsi,non-clickbait,1
sambang bahagia negara canang gera indonesia bersih,non-clickbait,1
komentar bijak shandy aulia banding kumalasari rosa meldianti,clickbait,0
kabut asap bahaya dokter khawatir masyarakat alami hipoksia,non-clickbait,1
clara gopa duo semangka buka kancing baju warganet miris,clickbait,0
demokrat kpk baik lemah,non-clickbait,1
lampard antusias sambut debut liga champions manajer,clickbait,0
dpr gelar rapat paripurna sahkan 5 pimpin kpk,clickbait,0
kenang 3 karya chrisye ulang tahun 70,clickbait,0
quartararo bahagia tarung marquez misano,non-clickbait,1
komitmen presiden jokowi berantas korupsi ragu,non-clickbait,1
solskjaer tendang main sampah man united,non-clickbait,1
maguire bangun duet tangguh bareng lindelof,non-clickbait,1
quartararo marquez manusia,clickbait,0
maju pilkada 2020 pentol icw sindir isu korupsi sejahtera tangsel,clickbait,0
bhakti agung propertindo lantai bursa efek indonesia pagi,non-clickbait,1
4 zodiak tukang marah pacar tuh,clickbait,0
polda metro saran taksi online pakai pelat kuning bebas ganjil genap,clickbait,0
kirim manusia 2024 nasa laku simulasi hidup,non-clickbait,1
reda perang dagang bawa angin segar pasar saham,clickbait,0
duga sebar foto bugil istri anggota dprd dalam tim 7 pkb malang,non-clickbait,1
kendali karhutla indonesia ajar malaysia,clickbait,0
hasil tanding liga spanyol 2019 2020 minggu 15 september,non-clickbait,1
hasil tanding liga italia 2019 2020 minggu 15 september,non-clickbait,1
